0,6679194,-1450653,7453706,1,3335072,543704,2711711,2,2389376,258395,2171809,3,16777216,-1836,16777216,4,476033,-1845879,2336522,5,3601889,3506672,-1685,6,596346,-3293506,3526687,7,16777216,-304,16777216,1679319638,0,5000, 
0,4243402,120550,3912029,1,3321390,458203,2744235,2,2408546,282463,2174632,3,16777216,-1907,16777216,4,475962,-1808971,2312467,5,3425709,3346867,-1730,6,683174,-3089943,3327742,7,16777216,-228,16777216,1679319643,1,10000, 
0,3608667,25023,3434010,1,3320270,446213,2746188,2,2387818,267549,2160385,3,16777216,-1807,16777216,4,476015,-1803975,2305603,5,3225647,3156368,-1590,6,743739,-2926189,3209427,7,16777216,-291,16777216,1679319648,2,15000, 
0,3423090,-22217,3250027,1,3345465,485522,2742139,2,2420551,331801,2147556,3,16777216,-1844,16777216,4,476240,-1771226,2258677,5,3161222,3095500,-1657,6,883348,-2811711,3101820,7,16777216,-260,16777216,1679319653,3,20000, 
0,3434999,-39750,3138417,1,3339654,440506,2770549,2,2413521,312563,2153434,3,16777216,-1930,16777216,4,476161,-1763718,2290240,5,3057518,3001138,-1692,6,752470,-2850594,3141522,7,16777216,-316,16777216,1679319658,4,25000, 
0,3116071,-111841,3046848,1,3329512,438001,2752131,2,2418465,298095,2168649,3,16777216,-1681,16777216,4,476599,-1847201,2293849,5,3056684,2964440,-1828,6,791868,-2485572,3060105,7,16777216,-576,16777216,1679319663,5,30000, 
0,3217278,-68909,3127661,1,3356676,495410,2748848,2,2458611,343398,2160211,3,16777216,-1765,16777216,4,476302,-1768084,2288022,5,3023645,2970626,-1716,6,699794,-2829554,3090045,7,16777216,-359,16777216,1679319668,6,35000, 
0,3076155,-57329,2988697,1,3349544,469178,2762360,2,2430031,326469,2167453,3,16777216,-1665,16777216,4,476297,-1838223,2333502,5,3046532,2972127,-1822,6,662218,-2855029,3093392,7,16777216,-379,16777216,1679319673,7,40001, 
0,3009001,-26393,2973465,1,3357980,473355,2770190,2,2433747,280592,2202639,3,16777216,-1629,16777216,4,476348,-1710483,2230941,5,3023591,2962403,-1570,6,707606,-2722795,3003549,7,16777216,-364,16777216,1679319678,8,45000, 
0,3084169,-51247,2984040,1,3339547,470936,2748495,2,2423786,319672,2158641,3,16777216,-1795,16777216,4,475976,-1834661,2330780,5,2965477,2893609,-1509,6,690466,-2676802,2947417,7,16777216,-257,16777216,1679319683,9,50000, 
0,3100327,-63027,3013464,1,3336727,477027,2748409,2,2432238,314633,2169703,3,16777216,-1818,16777216,4,476189,-1753576,2283929,5,3010972,2945016,-1568,6,824900,-2685139,2997184,7,16777216,-245,16777216,1679319688,10,55000, 
0,3021933,-60474,2924804,1,3350100,460019,2771428,2,2427652,313411,2165142,3,16777216,-1830,16777216,4,476303,-1869219,2360398,5,3007120,2931840,-1544,6,721174,-2768985,3085903,7,16777216,-213,16777216,1679319693,11,60000, 
0,3046989,-62607,2928176,1,3342931,468909,2769457,2,2411775,305754,2159859,3,16777216,-1720,16777216,4,476119,-1776694,2256061,5,2997729,2906296,-1456,6,807569,-2638201,3014714,7,16777216,-172,16777216,1679319698,12,65000, 
0,2988594,-58393,2946085,1,3353110,470692,2775037,2,2438442,322860,2177740,3,16777216,-1868,16777216,4,476016,-1797974,2306057,5,3028451,2961870,-1474,6,733074,-2668956,2979595,7,16777216,-198,16777216,1679319703,13,70000, 
0,3041014,-49716,2956220,1,3330036,465681,2784068,2,2417353,280533,2195536,3,16777216,-1844,16777216,4,475958,-1789924,2283396,5,3009914,2928096,-1476,6,752990,-2652403,2959825,7,16777216,-183,16777216,1679319708,14,75000, 
0,3010124,-54806,2885581,1,3326358,455147,2755834,2,2418138,339315,2150167,3,16777216,-2047,16777216,4,476021,-1767578,2269067,5,2994141,2947589,-1260,6,839407,-2595108,2985510,7,16777216,-91,16777216,1679319713,15,80001, 
0,3011770,-86734,2954439,1,3332844,474885,2753315,2,2431216,336134,2154854,3,16777216,-1864,16777216,4,476078,-1794273,2274028,5,3008661,2927602,-1314,6,1005998,-2463198,2979092,7,16777216,-90,16777216,1679319718,16,85000, 
0,3023482,-79452,2973850,1,3328821,465499,2756919,2,2426846,318632,2170234,3,16777216,-1972,16777216,4,476189,-1789006,2274107,5,3028952,2966015,-1377,6,1186700,-2281575,2878820,7,16777216,-151,16777216,1679319723,17,90000, 
0,2978535,-76162,2925799,1,3336206,454346,2769381,2,2423843,320733,2159985,3,16777216,-2053,16777216,4,475948,-1752165,2248569,5,3053389,2967330,-1370,6,1132674,-2380176,2949883,7,16777216,-104,16777216,1679319728,18,95000, 
0,3011513,-93023,2845599,1,3338549,477458,2759028,2,2443529,344552,2155630,3,16777216,-1805,16777216,4,476030,-1831814,2323248,5,3074055,2976615,-1650,6,820999,-2568063,2825324,7,16777216,-407,16777216,1679319733,19,100001, 
0,3043048,-81927,2944380,1,3345542,463875,2787639,2,2417408,277165,2189418,3,16777216,-1685,16777216,4,476401,-1790964,2314995,5,3053959,2988401,-1951,6,1170093,-2513877,2892519,7,16777216,-422,16777216,1679319738,20,105000, 
0,3030973,-26953,2923785,1,3321876,456561,2772746,2,2401348,248261,2200884,3,16777216,-1579,16777216,4,476433,-1878424,2400063,5,2986008,2940237,-1685,6,816646,-2767718,3026246,7,16777216,-401,16777216,1679319743,21,110000, 
0,3000702,-70717,2901685,1,3353402,465062,2767879,2,2419839,293803,2175993,3,16777216,-1598,16777216,4,476457,-1811241,2330034,5,2989432,2929927,-1688,6,866060,-2753217,3011855,7,16777216,-369,16777216,1679319748,22,115000, 
0,2964541,-76940,2917023,1,3333498,478303,2741872,2,2428353,312055,2147254,3,16777216,-1882,16777216,4,476302,-1742209,2257274,5,3056963,2996468,-1749,6,911023,-2824541,3053808,7,16777216,-353,16777216,1679319753,23,120000, 
0,2974904,-68748,2893221,1,3334860,461293,2772600,2,2413164,271859,2179394,3,16777216,-1817,16777216,4,476328,-1790665,2299958,5,2999632,2927315,-1730,6,727096,-2890087,3108662,7,16777216,-352,16777216,1679319758,24,125000, 
0,2971594,-68661,2901787,1,3336376,465882,2765597,2,2416315,285913,2177068,3,16777216,-1872,16777216,4,476287,-1767279,2276140,5,2997743,2920607,-1617,6,663398,-2835467,3077114,7,16777216,-249,16777216,1679319763,25,130000, 
0,2983819,-50447,2902125,1,3343268,469649,2767270,2,2423256,301493,2166535,3,16777216,-1842,16777216,4,476306,-1742698,2255356,5,2962014,2900324,-1581,6,651696,-2793982,3039396,7,16777216,-226,16777216,1679319768,26,135000, 
0,2889165,-99911,2896995,1,3362367,475884,2773938,2,2427346,268532,2193880,3,16777216,-1737,16777216,4,476357,-1772359,2271316,5,3000888,2937301,-1705,6,628944,-2802695,3080097,7,16777216,-276,16777216,1679319773,27,140000, 
0,2946566,-101410,2897202,1,3334848,483614,2757069,2,2391801,235499,2177417,3,16777216,-1762,16777216,4,476300,-1815670,2317315,5,2933185,2870117,-1750,6,678975,-2862644,3094961,7,16777216,-371,16777216,1679319778,28,145000, 
0,3036128,-27878,2885175,1,3352787,464628,2781297,2,2436777,268325,2200088,3,16777216,-1670,16777216,4,476510,-1779386,2310837,5,2931193,2864898,-1903,6,682045,-2795358,3009271,7,16777216,-569,16777216,1679319783,29,150000, 
0,2983214,-56591,2937612,1,3351478,463105,2776039,2,2420217,259928,2205168,3,16777216,-1574,16777216,4,476544,-1805262,2326407,5,2954964,2899556,-1970,6,623790,-2900324,3121502,7,16777216,-567,16777216,1679319788,30,155000, 
0,2995577,-75421,2890719,1,3335701,467050,2763636,2,2428295,285954,2177801,3,16777216,-1795,16777216,4,476422,-1743830,2257227,5,2912814,2834831,-1865,6,615539,-2868024,3085379,7,16777216,-420,16777216,1679319793,31,160000, 
0,2961775,-69173,2855494,1,3342245,451741,2787423,2,2422956,293263,2173249,3,16777216,-1863,16777216,4,476315,-1730661,2256918,5,2942823,2875246,-1862,6,581090,-2964178,3185350,7,16777216,-369,16777216,1679319798,32,165000, 
0,2970267,-62916,2872997,1,3338063,459564,2773368,2,2422042,274656,2189098,3,16777216,-1930,16777216,4,476195,-1796915,2297019,5,2970347,2889675,-1820,6,591768,-2921221,3141347,7,16777216,-419,16777216,1679319803,33,170000, 
0,3035473,-55512,2833843,1,3337165,448231,2778931,2,2420650,282659,2189753,3,16777216,-1850,16777216,4,476198,-1767994,2298729,5,2970076,2885439,-1963,6,627782,-2918000,3119680,7,16777216,-404,16777216,1679319808,34,174999, 
0,2945948,-67301,2917327,1,3321398,451968,2768675,2,2407088,288925,2179090,3,16777216,-1721,16777216,4,476548,-1717964,2179763,5,2983349,2879912,-1654,6,681591,-2662204,2931287,7,16777216,-265,16777216,1679319813,35,180000, 
0,2990813,-94248,2879400,1,3337363,464801,2767225,2,2421524,292898,2175241,3,16777216,-1876,16777216,4,476369,-1687112,2197172,5,2994269,2909657,-1636,6,643653,-2665141,2895616,7,16777216,-166,16777216,1679319818,36,185000, 
0,2981583,-113848,2750169,1,3321197,403131,2805684,2,2394400,232740,2208162,3,16777216,-1962,16777216,4,476232,-1920998,2400399,5,2936408,2844827,-1840,6,610292,-2930111,3109711,7,16777216,-353,16777216,1679319823,37,190000, 
0,3068014,-21187,2876899,1,3333107,449710,2776341,2,2444017,298982,2174083,3,16777216,-1905,16777216,4,476105,-1770991,2319812,5,2987822,2919383,-1866,6,726159,-2790932,2998366,7,16777216,-336,16777216,1679319828,38,195000, 
0,3034274,40771,2730887,1,3344134,480368,2747160,2,2424908,214049,2256023,3,16777216,-1765,16777216,4,476522,-1869209,2450588,5,2996835,2868611,-1793,6,602512,-2813590,3148281,7,16777216,-301,16777216,1679319833,39,199999, 
0,2969994,-92716,2862711,1,3340288,466536,2756302,2,2431347,289433,2173981,3,16777216,-1830,16777216,4,476445,-1781713,2301743,5,2998041,2935469,-1883,6,715374,-2825942,3035710,7,16777216,-500,16777216,1679319838,40,205001, 
0,3085707,-21314,2925341,1,3330130,473886,2766227,2,2413641,236001,2218418,3,16777216,-1853,16777216,4,476348,-1851001,2354130,5,2900643,2792343,-1714,6,508263,-2953757,3109456,7,16777216,-433,16777216,1679319843,41,210000, 
0,2967865,-67049,2892749,1,3334613,449356,2782413,2,2431106,282189,2175371,3,16777216,-1690,16777216,4,476744,-1742783,2275564,5,2949733,2879776,-1931,6,658572,-2942526,3201654,7,16777216,-345,16777216,1679319848,42,215001, 
0,2971498,-68692,2906755,1,3342138,459242,2781280,2,2397611,206025,2227757,3,16777216,-1904,16777216,4,476217,-1813274,2316539,5,2933669,2898151,-1818,6,651501,-2802934,3033151,7,16777216,-457,16777216,1679319853,43,220000, 
0,2960117,-69545,2885061,1,3344603,470768,2773924,2,2424340,250615,2202945,3,16777216,-1635,16777216,4,476670,-1798967,2311277,5,2945600,2876163,-1833,6,531092,-3026920,3237043,7,16777216,-362,16777216,1679319858,44,225001, 
0,2963282,-87335,2893784,1,3355436,490378,2770599,2,2419929,274340,2186033,3,16777216,-1826,16777216,4,476366,-1797229,2301965,5,2960844,2866214,-1859,6,543047,-2925962,3138219,7,16777216,-386,16777216,1679319863,45,230000, 
0,2989141,-78674,2882950,1,3369167,489140,2772628,2,2441308,276282,2194167,3,16777216,-1645,16777216,4,476663,-1769622,2294851,5,2951301,2868867,-1953,6,585165,-2885788,3081165,7,16777216,-570,16777216,1679319868,46,235000, 
0,2979001,-75104,2905077,1,3350980,461127,2779397,2,2420834,222300,2224544,3,16777216,-1809,16777216,4,476630,-1765538,2307421,5,2913847,2817476,-1961,6,525196,-2906209,3087028,7,16777216,-421,16777216,1679319873,47,240001, 
0,2913478,-92444,2869667,1,3343935,458575,2777267,2,2410750,245779,2203844,3,16777216,-1605,16777216,4,476580,-1782737,2297548,5,2898706,2805374,-1775,6,459704,-3021170,3235431,7,16777216,-458,16777216,1679319878,48,245000, 
0,2959747,-42691,2859560,1,3353184,446522,2793953,2,2420296,252288,2192433,3,16777216,-1783,16777216,4,476596,-1823595,2348343,5,2927181,2864054,-1906,6,540851,-2977945,3171616,7,16777216,-508,16777216,1679319883,49,250000, 
0,3025866,-63492,2929301,1,3332812,475179,2770055,2,2417985,238399,2191139,3,16777216,-1645,16777216,4,476365,-1775321,2291475,5,2910488,2871310,-1833,6,591580,-2961048,3152261,7,16777216,-448,16777216,1679319888,50,255000, 
0,2973740,-104732,2832577,1,3350856,463601,2775272,2,2411500,246414,2199023,3,16777216,-1802,16777216,4,476153,-1805588,2268637,5,2869126,2801267,-1700,6,509378,-3089278,3327769,7,16777216,-274,16777216,1679319893,51,260000, 
0,2938279,-71801,2842179,1,3334833,455293,2772329,2,2403942,269491,2169392,3,16777216,-1941,16777216,4,476209,-1749784,2277266,5,2914006,2847982,-1684,6,559918,-2966445,3194297,7,16777216,-241,16777216,1679319898,52,265000, 
0,2948894,-55132,2887733,1,3337542,456840,2771784,2,2410200,278607,2158781,3,16777216,-1919,16777216,4,476239,-1752099,2284845,5,2946272,2865869,-1783,6,592854,-2982986,3186399,7,16777216,-210,16777216,1679319903,53,270001, 
0,2926540,-77038,2784895,1,3332933,447916,2769013,2,2404081,263884,2181150,3,16777216,-2032,16777216,4,476181,-1744433,2264451,5,2936897,2844654,-1773,6,713303,-2837911,3068156,7,16777216,-255,16777216,1679319908,54,275000, 
0,2947578,-48640,2856370,1,3332288,447401,2772525,2,2408571,288412,2158409,3,16777216,-1928,16777216,4,476206,-1799590,2307059,5,2933561,2882158,-1697,6,572365,-2874399,3125076,7,16777216,-231,16777216,1679319913,55,280001, 
0,2826065,-146995,2797766,1,3326239,443937,2767998,2,2421349,269672,2188182,3,16777216,-1847,16777216,4,476257,-1836884,2323863,5,2948126,2872687,-1850,6,592608,-2862206,3108571,7,16777216,-356,16777216,1679319918,56,285000, 
0,2971335,-88862,2860999,1,3343197,478429,2756993,2,2444470,312535,2173942,3,16777216,-1846,16777216,4,476169,-1829391,2329301,5,2991431,2911485,-1885,6,604469,-2863151,3107793,7,16777216,-298,16777216,1679319923,57,290001, 
0,2799049,-46991,2869437,1,3357771,440734,2796249,2,2418460,263838,2189764,3,16777216,-1876,16777216,4,476134,-1792369,2299442,5,2999227,2926873,-1899,6,629081,-2882676,3110215,7,16777216,-356,16777216,1679319928,58,295000, 
0,2997616,-106443,2890932,1,3352690,466435,2784607,2,2425041,242451,2222855,3,16777216,-1858,16777216,4,476050,-1824914,2325339,5,2929610,2855599,-1435,6,555855,-3077107,3373395,7,16777216,231,16777216,1679319933,59,300001, 
0,2939201,-68452,3122900,1,3390304,380321,2845455,2,2405800,329587,2170629,3,16777216,-2071,16777216,4,476251,-1804055,2292437,5,2815888,2757748,-1387,6,667117,-2981759,3190796,7,16777216,-228,16777216,1679319938,60,305000, 
0,2915992,-65311,2840868,1,3327104,444614,2783837,2,2403036,265881,2195446,3,16777216,-1964,16777216,4,476135,-1780463,2264494,5,2940218,2853887,-1547,6,475227,-2847825,3130583,7,16777216,-159,16777216,1679319943,61,310000, 
0,2955103,-63221,2888905,1,3325229,426685,2778563,2,2422004,309875,2177003,3,16777216,-2019,16777216,4,475865,-1839196,2325164,5,2938929,2856983,-1489,6,617028,-2839725,3126541,7,16777216,-144,16777216,1679319948,62,315000, 
0,2971155,-104126,2881959,1,3344155,471377,2765236,2,2438804,325182,2161609,3,16777216,-1995,16777216,4,475956,-1805326,2292660,5,2965424,2882223,-1547,6,726139,-2727582,2997310,7,16777216,-171,16777216,1679319953,63,320001, 
0,2941152,-83408,2902637,1,3336276,467040,2765782,2,2435050,315626,2168420,3,16777216,-1949,16777216,4,476104,-1791294,2294464,5,2988827,2900802,-1573,6,828378,-2690847,2987340,7,16777216,-231,16777216,1679319958,64,325000, 
0,2941972,-75679,2869776,1,3335858,461673,2766826,2,2419430,285428,2180603,3,16777216,-1877,16777216,4,476219,-1787948,2297136,5,2990460,2911317,-1577,6,798511,-2743039,3029400,7,16777216,-270,16777216,1679319963,65,330000, 
0,2763389,-204879,3205540,1,3309476,399435,2853154,2,2324120,164074,2203514,3,16777216,-1730,16777216,4,476113,-1970669,2423718,5,2988204,2870976,-2073,6,362491,-2930886,3277598,7,16777216,-359,16777216,1679319968,66,335000, 
0,2777392,-197732,2828224,1,3357411,523050,2752195,2,2435879,349856,2139968,3,16777216,-2019,16777216,4,475828,-1781080,2313335,5,3035879,2989644,-1710,6,757078,-2573707,2918565,7,16777216,-248,16777216,1679319973,67,340000, 
0,2802999,-114347,2534017,1,3349689,352112,2867438,2,2363026,171429,2218655,3,16777216,-1504,16777216,4,475526,-1936301,2423232,5,2912166,2880182,-2467,6,564436,-2763608,3014739,7,16777216,-790,16777216,1679319978,68,345000, 
0,3045198,-50360,2940269,1,3372946,468624,2792359,2,2456164,336191,2121807,3,16777216,-1557,16777216,4,475939,-1879802,2392073,5,2972155,2942073,-2328,6,710433,-2751177,3000943,7,16777216,-678,16777216,1679319983,69,350000, 
0,2988947,10697,2809390,1,3355907,416861,2802432,2,2457545,385846,2098767,3,16777216,-1817,16777216,4,476006,-1685607,2219976,5,3012266,2926127,-2221,6,656517,-2630813,2826955,7,16777216,-646,16777216,1679319988,70,355000, 
0,3033460,19261,2607105,1,3359904,431710,2837610,2,2446445,307526,2152896,3,16777216,-1338,16777216,4,476941,-1924188,2421294,5,2963159,2850251,-2377,6,688570,-2988869,3183487,7,16777216,-1105,16777216,1679319993,71,360000, 
0,2984705,-20783,2766649,1,3376527,421513,2821374,2,2389892,284705,2125527,3,16777216,-1763,16777216,4,475462,-1669558,2165055,5,3020559,2930184,-2283,6,515921,-2827570,3079081,7,16777216,-619,16777216,1679319998,72,365000, 
0,2924615,-40929,2779897,1,3368185,472396,2778843,2,2428133,284204,2158341,3,16777216,-1556,16777216,4,476226,-1835040,2351416,5,3038199,2948926,-2315,6,711914,-2794005,3004537,7,16777216,-743,16777216,1679320003,73,370000, 
